FID,F1,F2,F3,F4,F5,ID
1762,-84.76148,31.185722,4.2,9.7,55.176,1779
1763,-84.761488,31.185745,4.7,9.7,55.218,1780
1764,-84.761497,31.185768,4,8.8,55.269,1781
1765,-84.761505,31.185792,3.7,9.8,55.321,1782
1766,-84.761513,31.185815,4.7,9.9,55.346,1783
1767,-84.761521,31.185838,5.2,10.4,55.422,1784
1768,-84.761529,31.185862,5.8,11.1,55.456,1785
1769,-84.761537,31.185885,6,11.1,55.501,1786
1770,-84.761544,31.185909,5.5,8.6,55.551,1787
1771,-84.761552,31.185932,5.6,9.7,55.561,1788
1772,-84.76156,31.185955,6.2,11.4,55.634,1789
1773,-84.761568,31.185979,5.4,8.4,55.665,1790
1774,-84.761577,31.186002,5.7,9.8,55.73,1791
1775,-84.761586,31.186025,5.8,10.8,55.732,1792
1776,-84.761594,31.186049,5.1,10.7,55.785,1793
1777,-84.761602,31.186072,5.3,11.1,55.801,1794
1778,-84.76161,31.186096,4.8,9.3,55.854,1795
1779,-84.761618,31.186119,4.8,10.1,55.876,1796
1780,-84.761626,31.186142,4.5,9.8,55.894,1797
1781,-84.761634,31.186166,4.3,9.7,55.903,1798
1782,-84.761642,31.18619,4.2,8.3,55.965,1799
1783,-84.76165,31.186213,4,9,56.001,1800
1784,-84.761658,31.186237,4.3,8.4,55.951,1801
1785,-84.761667,31.18626,3.5,7.9,55.951,1802
1786,-84.761675,31.186284,3.8,7.7,55.947,1803
1787,-84.761684,31.186307,3.2,7.8,55.959,1804
1788,-84.761692,31.186331,3.4,6.8,55.943,1805
1789,-84.7617,31.186355,3,6.9,55.905,1806
1790,-84.761708,31.186379,2.9,7.6,55.879,1807
1791,-84.761717,31.186402,2.8,7.4,55.788,1808
1792,-84.761724,31.186425,2.3,8,55.771,1809
1793,-84.761732,31.186449,2,6.1,55.706,1810
1794,-84.761741,31.186472,2,5.1,55.678,1811
1795,-84.761749,31.186496,1.6,4.6,55.658,1812
1796,-84.761758,31.186519,1.7,4.2,55.58,1813
1797,-84.761766,31.186543,1.6,3.7,55.536,1814
1798,-84.761774,31.186567,1.4,3.6,55.498,1815
1799,-84.761782,31.18659,1.4,3.5,55.48,1816
1800,-84.76179,31.186613,1.6,3.1,55.476,1817
1801,-84.761797,31.186637,1.4,3.3,55.461,1818
1802,-84.761805,31.18666,1.2,3.2,55.472,1819
1803,-84.761813,31.186683,1.7,3.7,55.506,1820
1804,-84.76182,31.186706,1.7,4,55.507,1821
1805,-84.761828,31.18673,1.6,4,55.507,1822
1806,-84.761836,31.186753,1.7,3.4,55.516,1823
1807,-84.761844,31.186776,1.6,3.8,55.551,1824
1808,-84.761853,31.186799,1.9,4.1,55.596,1825
1809,-84.761861,31.186823,1.8,4.4,55.606,1826
1810,-84.761869,31.186846,1.9,5.2,55.615,1827
1811,-84.761878,31.186869,1.9,6,55.648,1828
1812,-84.761886,31.186893,2,6.2,55.685,1829
1813,-84.761895,31.186916,2.6,6.4,55.708,1830
1814,-84.761903,31.18694,3.3,7.3,55.73,1831
1815,-84.761911,31.186963,3.2,7.4,55.738,1832
1816,-84.76192,31.186987,3.7,8.8,55.747,1833
1817,-84.761928,31.18701,3.8,8.2,55.685,1834
1818,-84.761936,31.187034,4.1,8.7,55.665,1835
1819,-84.761944,31.187057,3.6,7.8,55.607,1836
1820,-84.761953,31.187081,3.6,7.7,55.545,1837
1821,-84.761961,31.187105,3.8,7.8,55.509,1838
1822,-84.761969,31.187128,3.4,8.1,55.427,1839
1823,-84.761977,31.187152,4.1,8,55.368,1840
1824,-84.761986,31.187176,3.9,7.6,55.343,1841
1825,-84.761994,31.187199,4.4,7.4,55.225,1842
1826,-84.762002,31.187223,4.1,7.1,55.175,1843
1827,-84.76201,31.187247,4.4,7.6,55.096,1844
1828,-84.762018,31.18727,4.5,6.4,54.986,1845
1829,-84.762027,31.187294,4.3,6.5,54.899,1846
1830,-84.762034,31.187317,4.1,6.1,54.88,1847
1831,-84.762044,31.187341,4.4,5.8,54.787,1848
1832,-84.762051,31.187365,4.3,6,54.657,1849
1833,-84.76206,31.187388,4.9,6.3,54.614,1850
1834,-84.762069,31.187412,4.5,5.7,54.498,1851
1835,-84.762077,31.187435,4.4,5.4,54.489,1852
1836,-84.762085,31.187459,4.1,5.9,54.418,1853
1837,-84.762094,31.187483,4.1,5.9,54.329,1854
1838,-84.762102,31.187507,3.6,5.4,54.273,1855
1839,-84.76211,31.18753,3.2,5.5,54.187,1856
1840,-84.762117,31.187554,3.5,6.3,54.093,1857
1841,-84.762125,31.187574,3.6,7,54.014,1858
1842,-84.762131,31.187594,3.8,6.5,53.969,1859
1843,-84.762137,31.187611,3.5,5.5,53.894,1860
1844,-84.762143,31.187628,4,6.4,53.855,1861
1845,-84.762149,31.187645,3.8,6.4,53.796,1862
1846,-84.762155,31.18766,4.1,6.7,53.679,1863
1847,-84.762159,31.187677,3.3,6.5,53.631,1864
1848,-84.762166,31.187697,3.4,6.1,53.723,1865
1849,-84.762174,31.187717,3.5,5.6,53.785,1866
1850,-84.762181,31.187741,3.1,5.4,53.831,1867
1851,-84.762189,31.187764,2.8,5.2,53.847,1868
1852,-84.762197,31.187787,2.7,5.7,53.821,1869
1853,-84.762204,31.187811,2.6,6,53.816,1870
1854,-84.762212,31.187835,3.3,6.1,53.814,1871
1855,-84.762221,31.187858,3.7,6.4,53.769,1872
1856,-84.762229,31.187882,4.2,6.4,53.743,1873
1857,-84.762238,31.187906,3.8,5.7,53.689,1874
1858,-84.762246,31.187928,4.2,5.4,53.58,1875
1859,-84.762253,31.187947,3.8,5.7,53.444,1876
1860,-84.762258,31.187963,5.3,6.6,53.361,1877
1861,-84.762264,31.18798,5.2,6.4,53.236,1878
1862,-84.76227,31.187996,4.2,6,53.146,1879
1863,-84.762276,31.188011,4.2,6.3,53.094,1880
1864,-84.762282,31.188027,3.8,7.2,52.99,1881
1865,-84.762287,31.188043,5.8,7.9,53.015,1882
1866,-84.762294,31.188063,5.5,9.1,53.094,1883
1867,-84.762302,31.188084,6.3,8.4,53.161,1884
1868,-84.76231,31.188107,5.2,6.6,53.233,1885
1869,-84.762318,31.18813,5.5,7.5,53.299,1886
1870,-84.762326,31.188153,5.1,6.6,53.414,1887
1871,-84.762335,31.188176,4.8,6.6,53.491,1888
1872,-84.762343,31.188199,4,6.5,53.551,1889
1873,-84.76235,31.188222,3.1,5,53.614,1890
1874,-84.762359,31.188246,3.2,5.3,53.681,1891
1875,-84.762367,31.188269,3,5,53.74,1892
1876,-84.762375,31.188293,3.2,5.8,53.801,1893
1877,-84.762383,31.188316,3,5.8,53.814,1894
1878,-84.762392,31.18834,2.7,5.1,53.854,1895
1879,-84.7624,31.188364,2.5,5.8,53.868,1896
1880,-84.762409,31.188392,2.5,6.1,53.916,1897
1881,-84.762419,31.18842,2,5.6,53.932,1898
1882,-84.762428,31.188448,2,5.3,53.959,1899
1883,-84.762438,31.188476,2.1,4.8,53.974,1900
1884,-84.762448,31.188504,1.5,4.9,54.03,1901
1885,-84.762458,31.188532,1.9,4.9,54.047,1902
1886,-84.762468,31.18856,2.1,5.3,54.114,1903
1887,-84.762478,31.188588,1.9,5.4,54.153,1904
1888,-84.762488,31.188616,1.9,4.9,54.211,1905
1889,-84.762498,31.188644,1.6,4.6,54.25,1906
1890,-84.762508,31.188672,2.1,6.1,54.293,1907
1891,-84.762519,31.1887,2.4,6.3,54.351,1908
1892,-84.762529,31.188728,2.2,6.7,54.416,1909
1893,-84.762538,31.188756,2.7,7.1,54.488,1910
1894,-84.762548,31.188784,2.8,7.2,54.514,1911
1895,-84.762558,31.188812,2.7,7.4,54.558,1912
1896,-84.762567,31.18884,2.7,7.7,54.643,1913
1897,-84.762578,31.188868,2.7,7.3,54.695,1914
1898,-84.762587,31.188896,2.6,7.5,54.756,1915
1899,-84.762598,31.188924,2.6,7.4,54.762,1916
1900,-84.762607,31.188952,2.8,7.8,54.846,1917
1901,-84.762617,31.18898,2.4,7.6,54.877,1918
1902,-84.762626,31.189008,2.4,6.8,54.921,1919
1903,-84.762636,31.189037,2.5,6.2,54.961,1920
1904,-84.762646,31.189065,2.2,5.7,54.97,1921
1905,-84.762655,31.189093,2.4,6.2,54.991,1922
1906,-84.762665,31.189121,2.3,5.4,55.028,1923
1907,-84.762675,31.189149,2.2,5.4,55.028,1924
1908,-84.762685,31.189178,2,5,55.028,1925
1909,-84.762694,31.189206,2.3,5.3,55.021,1926
1910,-84.762704,31.189235,1.9,5.5,54.991,1927
1911,-84.762714,31.189263,2.1,5.3,54.995,1928
1912,-84.762723,31.189292,2,4.9,54.942,1929
1913,-84.762733,31.18932,1.8,5.1,54.911,1930
1914,-84.762744,31.189348,2,4.8,54.927,1931
1915,-84.762754,31.189377,1.7,4.3,54.916,1932
1916,-84.762764,31.189405,1.8,5,54.863,1933
1917,-84.762773,31.189433,1.9,4.9,54.809,1934
1918,-84.762783,31.189462,2,5.5,54.779,1935
1919,-84.762793,31.18949,1.9,4.9,54.734,1936
1920,-84.762803,31.189518,1.6,4.2,54.65,1937
1921,-84.762812,31.189547,1.5,4.1,54.605,1938
1922,-84.762822,31.189575,1.6,3.8,54.573,1939
1923,-84.762832,31.189604,1.8,3.9,54.532,1940
1924,-84.762842,31.189632,1.3,3.7,54.509,1941
1925,-84.762852,31.189661,1.5,3.4,54.455,1942
1926,-84.762862,31.189689,1.3,2.9,54.373,1943
1927,-84.762872,31.189718,1.5,2.6,54.341,1944
1928,-84.762881,31.189746,1.5,2.8,54.327,1945
1929,-84.762891,31.189774,1.8,3.4,54.301,1946
1930,-84.762901,31.189801,2.2,4.3,54.265,1947
1931,-84.762909,31.189824,2.9,4.9,54.275,1948
1932,-84.762917,31.189847,2.5,4.7,54.23,1949
1933,-84.762925,31.189871,3.1,5.6,54.234,1950
1934,-84.762933,31.189894,3.1,5.5,54.208,1951
1935,-84.762941,31.189917,3.5,6,54.175,1952
1936,-84.762951,31.189941,3.9,6,54.174,1953
1937,-84.762959,31.189964,2.8,5.1,54.204,1954
1938,-84.762968,31.189987,3.1,4.7,54.203,1955
1939,-84.762976,31.190011,2.6,4.2,54.262,1956
1940,-84.762985,31.190034,2.7,4.4,54.244,1957
1941,-84.762992,31.190057,2.6,4.6,54.257,1958
1942,-84.763001,31.19008,1.9,4.2,54.266,1959
1943,-84.763008,31.190104,2.2,3.9,54.291,1960
1944,-84.763018,31.19013,1.9,3.5,54.26,1961
1945,-84.763028,31.190158,1.8,3.8,54.305,1962
1946,-84.763037,31.190186,2.2,4.7,54.316,1963
1947,-84.763047,31.190215,2.6,6.1,54.368,1964
1948,-84.763057,31.190243,2.5,6.2,54.373,1965
1949,-84.763066,31.190271,2.6,6.1,54.402,1966
1950,-84.763076,31.190299,2.6,6.7,54.416,1967
1951,-84.763086,31.190328,3,8.3,54.452,1968
1952,-84.763095,31.190356,3,7.3,54.486,1969
1953,-84.763104,31.190384,2.3,7.1,54.514,1970
1954,-84.763114,31.190412,3,7.1,54.573,1971
1955,-84.763124,31.19044,2,5.4,54.56,1972
1956,-84.763135,31.190468,1.6,5,54.637,1973
1957,-84.763145,31.190495,1.5,3.9,54.669,1974
1958,-84.763154,31.190524,1.4,4.4,54.726,1975
1959,-84.763164,31.190551,1.4,4.2,54.746,1976
1960,-84.763173,31.190579,1.4,4.3,54.788,1977
1961,-84.763183,31.190608,1.4,4.1,54.814,1978
1962,-84.763192,31.190636,1.5,3.9,54.848,1979
1963,-84.763202,31.190664,1.6,3.6,54.89,1980
1964,-84.763211,31.190692,1.8,4.5,54.934,1981
1965,-84.763221,31.190721,1.7,4.1,54.988,1982
1966,-84.763231,31.190749,2,4.9,55.015,1983
1967,-84.76324,31.190777,2.1,5.6,55.064,1984
1968,-84.76325,31.190805,1.9,5.3,55.145,1985
1969,-84.763259,31.190833,2.1,6,55.127,1986
1970,-84.763269,31.190861,2.2,6.2,55.19,1987
1971,-84.763279,31.190889,1.9,5.8,55.204,1988
1972,-84.763289,31.190917,2,5.6,55.25,1989
1973,-84.763299,31.190946,2.4,7.1,55.244,1990
1974,-84.763308,31.190974,2.3,7.1,55.264,1991
1975,-84.763318,31.191002,2.6,7.7,55.328,1992
1976,-84.763328,31.19103,2.5,7.4,55.34,1993
1977,-84.763337,31.191058,2.2,6.8,55.379,1994
1978,-84.763347,31.191086,2.2,6.1,55.388,1995
1979,-84.763358,31.191114,1.8,5.1,55.414,1996
1980,-84.763367,31.191143,1.9,4.9,55.455,1997
1981,-84.763377,31.191171,1.5,4.2,55.468,1998
1982,-84.763387,31.191199,1.5,4.4,55.47,1999
1983,-84.763397,31.191228,1.5,4.5,55.45,2000
1984,-84.763406,31.191256,1.8,4.9,55.427,2001
1985,-84.763416,31.191285,1.8,6.1,55.399,2002
1986,-84.763426,31.191313,1.9,5.5,55.359,2003
1987,-84.763436,31.191342,1.8,5.4,55.333,2004
1988,-84.763445,31.19137,2.2,5.2,55.276,2005
1989,-84.763455,31.191399,2,4.6,55.261,2006
1990,-84.763465,31.191427,2.1,4.9,55.236,2007
1991,-84.763475,31.191455,1.9,4.1,55.191,2008
1992,-84.763485,31.191483,2.2,4.4,55.223,2009
1993,-84.763495,31.191512,2.7,4.4,55.184,2010
1994,-84.763505,31.19154,2.8,4.2,55.17,2011
1995,-84.763514,31.191568,3.3,5.1,55.137,2012
1996,-84.763524,31.191597,3.9,5.6,55.089,2013
1997,-84.763533,31.191625,4.2,5.6,55.071,2014
1998,-84.763542,31.191654,4.5,6.6,55.057,2015
1999,-84.763552,31.191682,4.4,6.3,55.018,2016
2000,-84.763561,31.191711,4.7,6.4,54.965,2017
2001,-84.763571,31.19174,4.7,7,54.9,2018
2002,-84.76358,31.191768,3.9,8.5,54.826,2019
2003,-84.763589,31.191796,3.2,8.5,54.764,2020
2004,-84.763597,31.191821,2.6,7.4,54.65,2021
2005,-84.763603,31.191842,2.5,5.8,54.555,2022
2006,-84.763609,31.19186,2.6,4.7,54.53,2023
2007,-84.763614,31.191876,2,3.5,54.489,2024
2008,-84.763619,31.191893,1.7,3.4,54.442,2025
2009,-84.763625,31.191909,1.8,3.2,54.405,2026
2010,-84.76363,31.191926,1.6,2.5,54.34,2027
2011,-84.763633,31.191942,1.6,2.4,54.284,2028
2012,-84.763636,31.191959,1.6,2.4,54.25,2029
2013,-84.763638,31.191975,1.5,2.7,54.204,2030
2014,-84.763644,31.19199,1.4,2.7,54.196,2031
2015,-84.763653,31.192007,1.7,2.9,54.241,2032
2016,-84.763663,31.192027,1.5,2.9,54.307,2033
2017,-84.763672,31.19205,1.7,3,54.338,2034
2018,-84.763681,31.192074,1.7,3.1,54.373,2035
2019,-84.763689,31.192097,1.5,3,54.374,2036
2020,-84.763697,31.19212,1.5,3.2,54.37,2037
2021,-84.763705,31.192143,1.8,3.3,54.37,2038
2022,-84.763713,31.192167,1.7,3.6,54.336,2039
2023,-84.763721,31.19219,2.2,4.4,54.323,2040
2024,-84.763729,31.192214,2.5,5.6,54.318,2041
2025,-84.763738,31.192237,2.6,4.8,54.321,2042
2026,-84.763745,31.192261,2.4,5.5,54.312,2043
2027,-84.763754,31.192284,3.1,6.3,54.294,2044
2028,-84.763762,31.192308,3.5,6.7,54.28,2045
2029,-84.76377,31.192331,3.6,5.2,54.239,2046
2030,-84.763779,31.192355,4.9,7.3,54.207,2047
2031,-84.763788,31.192378,5.3,8.3,54.165,2048
2032,-84.763796,31.192402,5.2,7.5,54.123,2049
2033,-84.763804,31.192425,5.6,7.4,54.048,2050
2034,-84.763813,31.192449,6.2,8.5,53.994,2051
2035,-84.76382,31.192473,4.5,6.3,53.907,2052
2036,-84.763828,31.192494,4.7,8.3,53.808,2053
2037,-84.763835,31.192515,5,8.4,53.759,2054
2038,-84.763841,31.192531,3.7,6.5,53.686,2055
2039,-84.763846,31.192547,5.5,8.8,53.605,2056
2040,-84.763851,31.192564,6.2,9.2,53.523,2057
2041,-84.763854,31.192581,8.9,11.9,53.426,2058
2042,-84.763852,31.192598,8.3,10.6,53.411,2059
2043,-84.763847,31.192613,8.9,10.4,53.323,2060
2044,-84.763835,31.192627,6,9.4,53.231,2061
2045,-84.76382,31.192637,5,8.3,53.154,2062
2046,-84.763803,31.192646,4.4,7.3,53.101,2063
2047,-84.763785,31.19265,5,7.6,53.04,2064
2048,-84.763766,31.19265,5.9,9.9,53.05,2065
2049,-84.763749,31.192646,7.1,9.7,52.986,2066
2050,-84.763734,31.192637,8.4,10.6,52.994,2067
2051,-84.763725,31.192623,9.3,11.3,53.041,2068
2052,-84.763718,31.192603,9,9.9,53.138,2069
2053,-84.763714,31.192582,6.6,8.1,53.176,2070
2054,-84.763709,31.192558,6.5,7.5,53.246,2071
2055,-84.763703,31.192535,6.2,7.2,53.334,2072
2056,-84.763696,31.192511,4.9,5.4,53.428,2073
2057,-84.763689,31.192488,4.3,5.1,53.494,2074
2058,-84.763681,31.192465,5,7.3,53.553,2075
2059,-84.763673,31.192441,5.5,8.2,53.643,2076
2060,-84.763664,31.192418,4.8,6.7,53.709,2077
2061,-84.763656,31.192395,4.6,7,53.747,2078
2062,-84.763648,31.192372,4.5,7.3,53.791,2079
2063,-84.76364,31.192348,4.4,8.1,53.824,2080
2064,-84.763633,31.192325,4.1,8.2,53.868,2081
2065,-84.763624,31.192301,3.7,7,53.877,2082
2066,-84.763616,31.192278,2.9,6,53.887,2083
2067,-84.763608,31.192255,2.7,6.7,53.89,2084
2068,-84.7636,31.192232,1.9,6.1,53.938,2085
2069,-84.763593,31.192208,1.8,5.5,53.93,2086
2070,-84.763586,31.192185,1.6,4.8,53.949,2087
2071,-84.763578,31.192161,1.6,4.5,53.916,2088
2072,-84.763571,31.192137,1.4,3.8,53.913,2089
2073,-84.763563,31.192114,1.5,3.2,53.856,2090
2074,-84.763555,31.192094,1.2,2.5,53.831,2091
2075,-84.763547,31.192074,1.5,2.4,53.778,2092
2076,-84.763539,31.192055,1.7,2.8,53.782,2093
2077,-84.763532,31.192035,2,2.8,53.726,2094
2078,-84.763525,31.192016,2,3.5,53.699,2095
2079,-84.763519,31.191997,1.6,3.3,53.666,2096
2080,-84.76351,31.191975,1.3,3,53.836,2097
2081,-84.763502,31.191951,1.8,3,53.814,2098
2082,-84.763493,31.191924,1.7,3,53.88,2099
2083,-84.763484,31.191896,1.6,3,53.934,2100
2084,-84.763474,31.191868,2,4.4,54.008,2101
2085,-84.763465,31.19184,2.8,5.8,54.045,2102
2086,-84.763455,31.191812,4,8,54.114,2103
2087,-84.763445,31.191784,4.4,7.6,54.2,2104
2088,-84.763435,31.191756,4.6,8,54.231,2105
2089,-84.763425,31.191727,4.2,7.5,54.273,2106
2090,-84.763416,31.1917,4.1,6.8,54.312,2107
2091,-84.763406,31.191672,4.2,6.8,54.376,2108
2092,-84.763396,31.191644,3.6,6,54.436,2109
2093,-84.763387,31.191616,3.8,5.9,54.478,2110
2094,-84.763377,31.191588,3.7,6.2,54.531,2111
2095,-84.763368,31.19156,4,6.3,54.593,2112
2096,-84.763359,31.191532,4.3,6.6,54.62,2113
2097,-84.76335,31.191504,4.1,6.4,54.671,2114
2098,-84.76334,31.191476,4,6.5,54.767,2115
2099,-84.76333,31.191448,3.9,6.6,54.838,2116
2100,-84.76332,31.19142,3.5,7.4,54.922,2117
2101,-84.763311,31.191392,3.4,6.9,54.962,2118
2102,-84.763301,31.191364,3.1,8.2,55.01,2119
2103,-84.763291,31.191336,3,8.1,55.104,2120
2104,-84.763282,31.191309,3.3,7.8,55.175,2121
2105,-84.763273,31.19128,3,8.3,55.241,2122
2106,-84.763264,31.191252,2.6,7,55.307,2123
2107,-84.763254,31.191224,2.4,6.2,55.338,2124
2108,-84.763244,31.191196,2,5.6,55.403,2125
2109,-84.763235,31.191168,2.1,5.6,55.415,2126
2110,-84.763225,31.191139,2.1,6.2,55.447,2127
2111,-84.763215,31.191111,2.2,5.7,55.438,2128
2112,-84.763205,31.191083,1.9,7,55.454,2129
2113,-84.763195,31.191054,2.3,7.5,55.406,2130
2114,-84.763185,31.191026,2.3,8,55.41,2131
2115,-84.763175,31.190998,2.2,7.3,55.39,2132
2116,-84.763165,31.19097,2.6,7.5,55.371,2133
2117,-84.763155,31.190942,2,7.2,55.346,2134
2118,-84.763145,31.190913,2.2,7.2,55.355,2135
2119,-84.763136,31.190885,2.3,6.9,55.32,2136
2120,-84.763126,31.190856,2.1,7.2,55.279,2137
2121,-84.763116,31.190828,1.9,6.5,55.231,2138
2122,-84.763106,31.190799,1.7,6.2,55.265,2139
2123,-84.763097,31.190771,1.7,5.2,55.175,2140
2124,-84.763087,31.190742,1.6,5.3,55.109,2141
2125,-84.763078,31.190714,1.7,5,55.064,2142
2126,-84.763068,31.190686,1.7,4.6,55.016,2143
2127,-84.763058,31.190657,1.9,4.3,55,2144
2128,-84.763047,31.190629,1.7,4.7,54.99,2145
2129,-84.763038,31.190601,1.7,5.1,54.927,2146
2130,-84.763028,31.190573,1.9,5.3,54.87,2147
2131,-84.763018,31.190544,2.1,5.4,54.847,2148
2132,-84.763008,31.190516,2.2,4.9,54.824,2149
2133,-84.762998,31.190488,2.4,5.6,54.785,2150
2134,-84.762989,31.190459,2.2,6.1,54.741,2151
2135,-84.762979,31.190431,2.2,5.9,54.718,2152
2136,-84.762969,31.190402,2.2,6,54.696,2153
2137,-84.762959,31.190374,2,6.1,54.646,2154
2138,-84.762948,31.190346,2.7,5.7,54.612,2155
2139,-84.762938,31.190317,2.3,5.4,54.56,2156
2140,-84.762928,31.190289,2.1,5.9,54.557,2157
2141,-84.762917,31.190261,2.3,5.4,54.485,2158
2142,-84.762907,31.190233,2.6,6.7,54.463,2159
2143,-84.762898,31.190205,1.9,4.5,54.413,2160
2144,-84.762888,31.190176,2.3,6.5,54.376,2161
2145,-84.762879,31.190148,2.4,6.2,54.355,2162
2146,-84.762868,31.19012,2.4,6.1,54.328,2163
2147,-84.762858,31.190091,2.9,6.2,54.275,2164
2148,-84.762848,31.190063,2.8,5.5,54.291,2165
2149,-84.762838,31.190035,2.6,6.1,54.257,2166
2150,-84.762828,31.190007,2.4,5.5,54.224,2167
2151,-84.762818,31.189978,2.4,5,54.218,2168
2152,-84.762807,31.18995,2.4,4.5,54.243,2169
2153,-84.762798,31.189922,2.6,4.7,54.203,2170
2154,-84.762788,31.189894,3,4.6,54.219,2171
2155,-84.762779,31.189865,3.3,4.6,54.195,2172
2156,-84.762769,31.189837,2.8,4.8,54.202,2173
2157,-84.762759,31.189809,2.8,4.7,54.225,2174
2158,-84.76275,31.189781,2.6,4.6,54.226,2175
2159,-84.762739,31.189753,2.7,5.1,54.259,2176
2160,-84.76273,31.189725,2.5,5,54.282,2177
2161,-84.762719,31.189697,2.2,4.8,54.288,2178
2162,-84.762709,31.189669,2.6,5.1,54.337,2179
2163,-84.762699,31.18964,2.5,5.8,54.355,2180
2164,-84.762689,31.189612,2.6,6,54.413,2181
2165,-84.76268,31.189584,2.4,5.6,54.452,2182
2166,-84.76267,31.189556,2.5,5.6,54.487,2183
2167,-84.76266,31.189528,3,6.3,54.516,2184
2168,-84.76265,31.1895,3,6.1,54.571,2185
2169,-84.762641,31.189472,3.4,6.4,54.606,2186
2170,-84.762631,31.189444,3.4,6.5,54.612,2187
2171,-84.762621,31.189415,3.7,6.7,54.662,2188
2172,-84.762611,31.189387,3.7,6.8,54.684,2189
2173,-84.762601,31.189359,3.7,6.4,54.709,2190
2174,-84.762591,31.189331,3.7,7.1,54.715,2191
2175,-84.762582,31.189303,3.5,6.7,54.752,2192
2176,-84.762572,31.189275,3.8,6.9,54.804,2193
2177,-84.762563,31.189247,3.8,7.4,54.82,2194
2178,-84.762552,31.189218,3.7,7,54.831,2195
2179,-84.762543,31.18919,3.6,7.3,54.811,2196
2180,-84.762533,31.189162,3.4,7,54.815,2197
2181,-84.762523,31.189133,3.4,6.5,54.812,2198
2182,-84.762513,31.189105,3.8,7.4,54.766,2199
2183,-84.762503,31.189077,3.9,7.9,54.762,2200
2184,-84.762493,31.189048,4,8,54.723,2201
2185,-84.762482,31.18902,4.1,9,54.689,2202
2186,-84.762473,31.188991,4.1,8.1,54.643,2203
2187,-84.762463,31.188963,3.8,8.5,54.58,2204
2188,-84.762453,31.188934,4.1,9.9,54.52,2205
2189,-84.762443,31.188906,4.2,11.1,54.429,2206
2190,-84.762433,31.188878,4,9.4,54.345,2207
2191,-84.762424,31.188849,4.2,9.1,54.248,2208
2192,-84.762414,31.18882,3.7,9.6,54.215,2209
2193,-84.762404,31.188792,3.6,8.5,54.111,2210
2194,-84.762395,31.188763,3.4,8,54.041,2211
2195,-84.762385,31.188735,3.2,7.8,53.96,2212
2196,-84.762376,31.188706,3.1,7.5,53.889,2213
2197,-84.762366,31.188678,3,6.5,53.823,2214
2198,-84.762356,31.188649,2.9,6.5,53.767,2215
2199,-84.762346,31.188621,2.8,6.4,53.676,2216
2200,-84.762337,31.188592,2.8,5.6,53.643,2217
2201,-84.762327,31.188563,3.8,6,53.548,2218
2202,-84.762317,31.188535,3.5,6.5,53.482,2219
2203,-84.762308,31.188506,3.3,6,53.424,2220
2204,-84.762298,31.188478,3.3,6.4,53.348,2221
2205,-84.762288,31.18845,3.4,7.3,53.318,2222
2206,-84.762279,31.188422,3.1,6.9,53.277,2223
2207,-84.762271,31.188399,3.6,7.2,53.282,2224
2208,-84.762262,31.188375,3.5,7,53.26,2225
2209,-84.762254,31.188352,4.4,6.5,53.226,2226
2210,-84.762245,31.188329,4.7,6.5,53.246,2227
2211,-84.762235,31.188305,5.1,7.2,53.234,2228
2212,-84.762226,31.188282,4.7,7.3,53.179,2229
2213,-84.762218,31.188259,4.9,7.1,53.15,2230
2214,-84.76221,31.188235,5.3,8.9,53.114,2231
2215,-84.762202,31.188211,5.6,9.4,53.041,2232
2216,-84.762194,31.188187,6.4,8.9,53.001,2233
2217,-84.762187,31.188165,6.3,7.5,52.916,2234
2218,-84.76218,31.188146,6.4,8,52.838,2235
2219,-84.762174,31.18813,6.1,8.4,52.784,2236
2220,-84.762168,31.188113,6.3,9.7,52.759,2237
2221,-84.762162,31.188097,7.6,10.2,52.68,2238
2222,-84.762157,31.188081,5.2,9,52.61,2239
2223,-84.762152,31.188066,3.6,7.4,52.541,2240
2224,-84.762146,31.18805,5.1,8.1,52.611,2241
2225,-84.762139,31.188032,5.1,8.1,52.684,2242
2226,-84.762133,31.188012,4.7,6.2,52.793,2243
2227,-84.762125,31.18799,4.2,6.1,52.873,2244
2228,-84.762117,31.187967,4.5,7.9,52.942,2245
2229,-84.762109,31.187943,3.9,7.9,52.993,2246
2230,-84.762101,31.18792,2.9,6.5,53.057,2247
2231,-84.762093,31.187896,3.4,6.6,53.107,2248
2232,-84.762085,31.187873,4.3,7.4,53.144,2249
2233,-84.762077,31.187852,3.8,7.7,53.129,2250
2234,-84.762071,31.187833,3.8,6.9,53.114,2251
2235,-84.762064,31.187817,3,6.2,53.065,2252
2236,-84.762059,31.1878,3,5.8,53.078,2253
2237,-84.762054,31.187784,2.7,5.1,53.061,2254
2238,-84.762049,31.187769,3,6.3,52.999,2255
2239,-84.762044,31.187753,3.5,7.3,53.046,2256
2240,-84.762037,31.187733,2.8,5.9,53.204,2257
2241,-84.762028,31.18771,3.7,6.6,53.33,2258
2242,-84.76202,31.187686,3.4,6.7,53.425,2259
2243,-84.76201,31.187658,2.9,5.1,53.515,2260
2244,-84.762,31.18763,3,5.9,53.63,2261
